CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
1278526305290487,722438360290487,2021,42,131,3464,3,315,2.0,,1,,18.2,531.0,4,7,,,,,,,,,0.47723958333333333,,,,,,,,,,2023-01-04 06:53:19,2025-05-19 08:59:30,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1248.0554270457,1248.0554270457,1248.0554270457,612.7952146794387,612.7952146794387,612.7952146794387
1536622234290487,816544784290487,2022,42,5,1043,1,90,1.0,,1,,2.0,998.0,2,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,1229.8621992462,1229.8621992462,2459.7243984924,603.8623398298841,603.8623398298841,1207.7246796597683
1536612777290487,816544436290487,2022,42,5,3364,4,45,3.0,,3,,19.5,621.0,2,3,,,,,,,,,0.818125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,343.197049209768,343.197049209768,1372.788196839072,168.5097511619961,168.5097511619961,674.0390046479844
1536612778290487,816544436290487,2022,42,5,3364,4,45,4.0,,3,,19.5,621.0,2,5,,,,,,,,,1.3635416666666667,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,194.372091875,953.3251366938,953.3251366938,3813.3005467752,468.0826421166558,468.0826421166558,1872.3305684666232
1536612779290487,816544436290487,2022,42,5,3364,4,45,5.0,,3,,20.5,621.0,2,7,,,,,,,,,1.9089583333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,95.24232501875,95.24232501875,380.969300075,1868.517267919848,1868.517267919848,7474.069071679392,917.4419785486454,917.4419785486454,3669.7679141945814
1536612780290487,816544436290487,2022,42,5,3364,4,45,6.0,,3,,20.5,621.0,2,4,,,,,,,,,1.0908333333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,31.0995347,31.0995347,124.3981388,610.128087484032,610.128087484032,2440.512349936128,299.5728909546597,299.5728909546597,1198.291563818639
1536612781290487,816544436290487,2022,42,5,3364,4,45,7.0,,3,,20.5,621.0,2,3,,,,,,,,,0.818125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,343.197049209768,343.197049209768,1372.788196839072,168.5097511619961,168.5097511619961,674.0390046479844
1536612782290487,816544436290487,2022,42,5,3364,4,45,8.0,,3,,23.0,621.0,2,7,,,,,,,,,1.9089583333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,95.24232501875,95.24232501875,380.969300075,1868.517267919848,1868.517267919848,7474.069071679392,917.4419785486454,917.4419785486454,3669.7679141945814
1536612783290487,816544436290487,2022,42,5,3364,4,45,9.0,,3,,23.0,621.0,2,5,,,,,,,,,1.3635416666666667,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,194.372091875,953.3251366938,953.3251366938,3813.3005467752,468.0826421166558,468.0826421166558,1872.3305684666232
1536612774290487,816544436290487,2022,42,5,3364,3,135,2.0,,1,,20.2,743.0,3,14,,,,,,,,,1.9089583333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,380.969300075,380.969300075,761.93860015,3851.14246059816,3851.14246059816,7702.28492119632,1890.9109481536966,1890.9109481536966,3781.821896307393
1536612775290487,816544436290487,2022,42,5,3364,4,45,1.0,,3,,14.0,621.0,2,3,,,,,,,,,0.818125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,343.197049209768,343.197049209768,1372.788196839072,168.5097511619961,168.5097511619961,674.0390046479844
1536612776290487,816544436290487,2022,42,5,3364,4,45,2.0,,3,,17.0,621.0,2,5,,,,,,,,,1.3635416666666667,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,194.372091875,953.3251366938,953.3251366938,3813.3005467752,468.0826421166558,468.0826421166558,1872.3305684666232
1536612773290487,816544436290487,2022,42,5,3364,3,135,1.0,,1,,17.5,743.0,3,9,,,,,,,,,1.2271875,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,157.44139441875,157.44139441875,314.8827888375,1591.54356790026,1591.54356790026,3183.08713580052,781.4478918390276,781.4478918390276,1562.8957836780553
1536612784290487,816544436290487,2022,42,5,3364,4,225,1.0,,3,,21.0,316.0,2,4,,,,,,,,,1.0908333333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,31.0995347,31.0995347,124.3981388,680.8439510588352,680.8439510588352,2723.3758042353406,334.2943799698881,334.2943799698881,1337.1775198795524
1536612785290487,816544436290487,2022,42,5,3364,4,225,2.0,,3,,23.5,316.0,2,5,,,,,,,,,1.3635416666666667,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,194.372091875,1063.81867352943,1063.81867352943,4255.27469411772,522.3349687029502,522.3349687029502,2089.3398748118007
1536612771290487,816544436290487,2022,42,5,3364,1,270,1.0,,1,,14.3,998.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,709.5358841805,709.5358841805,1419.071768361,348.3821191326255,348.3821191326255,696.764238265251
1536612772290487,816544436290487,2022,42,5,3364,1,270,2.0,,1,,12.4,998.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,31.0995347,31.0995347,62.1990694,454.10296587552,454.10296587552,908.20593175104,222.96455624488033,222.96455624488033,445.92911248976066
1536614548290487,816544610290487,2022,42,9,4170,2,180,1.0,,1,,5.0,833.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,421.791793303608,421.791793303608,421.791793303608,207.09977051207153,207.09977051207153,207.09977051207153
1536614551290487,816544610290487,2022,42,9,4170,3,315,1.0,,1,,10.5,,5,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,,1,,,2,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,335.0901469023108,335.0901469023108,335.0901469023108
1536614549290487,816544610290487,2022,42,9,4170,2,360,1.0,,1,,2.3,316.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,311.8355631289899,311.8355631289899,311.8355631289899,153.11126149633404,153.11126149633404,153.11126149633404
1536614550290487,816544610290487,2022,42,9,4170,2,360,2.0,,1,,9.2,833.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,421.791793303608,421.791793303608,421.791793303608,207.09977051207153,207.09977051207153,207.09977051207153
1536616399290487,816544670290487,2022,42,11,5817,4,45,2.0,,1,,16.8,372.0,1,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,31.0995347,1164.366579168,1164.366579168,1164.366579168,571.703990371488,571.703990371488,571.703990371488
1536616386290487,816544670290487,2022,42,11,5817,1,90,1.0,,1,,13.6,372.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,458.4693405474,458.4693405474,458.4693405474,225.1084462087734,225.1084462087734,225.1084462087734
1536616387290487,816544670290487,2022,42,11,5817,1,90,2.0,,1,,18.0,832.0,1,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,31.0995347,1106.1482502096,1106.1482502096,1106.1482502096,543.1187908529135,543.1187908529135,543.1187908529135
1536616388290487,816544670290487,2022,42,11,5817,1,90,3.0,,1,,23.8,832.0,1,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,31.0995347,1106.1482502096,1106.1482502096,1106.1482502096,543.1187908529135,543.1187908529135,543.1187908529135
1536616392290487,816544670290487,2022,42,11,5817,3,135,1.0,,1,,2.3,833.0,4,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,254.2976608902912,254.2976608902912,254.2976608902912,124.86015149713297,124.86015149713297,124.86015149713297
1536616393290487,816544670290487,2022,42,11,5817,3,135,2.0,,1,,16.6,832.0,1,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,31.0995347,1106.1482502096,1106.1482502096,1106.1482502096,543.1187908529135,543.1187908529135,543.1187908529135
1536616391290487,816544670290487,2022,42,11,5817,2,180,1.0,,1,,8.4,693.0,1,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,31.0995347,842.6909055631872,842.6909055631872,842.6909055631872,413.7612346315249,413.7612346315249,413.7612346315249
1536616400290487,816544670290487,2022,42,11,5817,4,225,1.0,,1,,13.4,832.0,3,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,124.3981388,124.3981388,124.3981388,1991.06685037728,1991.06685037728,1991.06685037728,977.6138235352445,977.6138235352445,977.6138235352445
1536616389290487,816544670290487,2022,42,11,5817,1,270,1.0,,1,,10.1,372.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,654.956200782,654.956200782,654.956200782,321.583494583962,321.583494583962,321.583494583962
1536616390290487,816544670290487,2022,42,11,5817,1,270,2.0,,1,,16.8,372.0,1,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,31.0995347,1164.366579168,1164.366579168,1164.366579168,571.703990371488,571.703990371488,571.703990371488
1536616396290487,816544670290487,2022,42,11,5817,3,315,2.0,,1,,13.7,832.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,777.760488428625,777.760488428625,777.760488428625,381.88039981845486,381.88039981845486,381.88039981845486
1536616398290487,816544670290487,2022,42,11,5817,4,45,1.0,,1,,9.5,372.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,654.956200782,654.956200782,654.956200782,321.583494583962,321.583494583962,321.583494583962
1536616394290487,816544670290487,2022,42,11,5817,3,135,3.0,,1,,5.7,693.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,474.0136343792928,474.0136343792928,474.0136343792928,232.74069448023278,232.74069448023278,232.74069448023278
1536616395290487,816544670290487,2022,42,11,5817,3,315,1.0,,1,,4.2,833.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,31.0995347,452.0847304716288,452.0847304716288,452.0847304716288,221.97360266156974,221.97360266156974,221.97360266156974
1536616397290487,816544670290487,2022,42,11,5817,3,315,3.0,,1,,9.8,693.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,474.0136343792928,474.0136343792928,474.0136343792928,232.74069448023278,232.74069448023278,232.74069448023278
1536605696290487,816544912290487,2022,42,13,1573,4,225,1.0,,2,,15.9,762.0,3,6,,,,,,,,,1.63625,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:30,6,3,1,,,1,52.48046480625,52.48046480625,209.921859225,692.616182326965,692.616182326965,2770.46472930786,340.07454552253984,340.07454552253984,1360.2981820901593
1536620220290487,816544498290487,2022,42,19,3009,4,45,1.0,,1,,14.7,743.0,2,9,,,,,,,,,0.61359375,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,2758.675517693784,2758.675517693784,2758.675517693784,1354.5096791876479,1354.5096791876479,1354.5096791876479
1536620221290487,816544498290487,2022,42,19,3009,4,45,2.0,,1,,18.7,743.0,2,6,,,,,,,,,0.4090625,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1226.078007863904,1226.078007863904,1226.078007863904,602.0043018611768,602.0043018611768,602.0043018611768
1536620219290487,816544498290487,2022,42,19,3009,3,135,1.0,,1,,14.8,129.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,306.5631657126948,306.5631657126948,306.5631657126948,159.719409336314,159.719409336314,159.719409336314
1536620212290487,816544498290487,2022,42,19,3009,2,180,1.0,,1,,1.5,743.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,491.2171505865,491.2171505865,491.2171505865,241.1876209379715,241.1876209379715,241.1876209379715
1536620213290487,816544498290487,2022,42,19,3009,2,180,2.0,,1,,5.3,743.0,2,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,851.4430610166,851.4430610166,851.4430610166,418.0585429591506,418.0585429591506,418.0585429591506
1536620214290487,816544498290487,2022,42,19,3009,2,180,3.0,,1,,12.4,743.0,2,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,851.4430610166,851.4430610166,851.4430610166,418.0585429591506,418.0585429591506,418.0585429591506
1536620215290487,816544498290487,2022,42,19,3009,2,180,4.0,,1,,13.9,743.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,491.2171505865,491.2171505865,491.2171505865,241.1876209379715,241.1876209379715,241.1876209379715
1536620222290487,816544498290487,2022,42,19,3009,4,225,1.0,,1,,4.0,743.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,69.973953075,69.973953075,69.973953075,707.35269684456,707.35269684456,707.35269684456,347.31017415067896,347.31017415067896,347.31017415067896
1536620223290487,816544498290487,2022,42,19,3009,4,225,2.0,,1,,14.2,316.0,2,6,,,,,,,,,0.4090625,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1531.8988898823793,1531.8988898823793,1531.8988898823793,752.1623549322481,752.1623549322481,752.1623549322481
1536620224290487,816544498290487,2022,42,19,3009,4,225,3.0,,1,,15.7,762.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,230.872060775655,230.872060775655,230.872060775655,113.35818184084661,113.35818184084661,113.35818184084661
1536620216290487,816544498290487,2022,42,19,3009,2,360,1.0,,1,,8.7,743.0,2,6,,,,,,,,,0.4090625,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1226.078007863904,1226.078007863904,1226.078007863904,602.0043018611768,602.0043018611768,602.0043018611768
1536620217290487,816544498290487,2022,42,19,3009,2,360,2.0,,1,,12.4,743.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,491.2171505865,491.2171505865,491.2171505865,241.1876209379715,241.1876209379715,241.1876209379715
1536620218290487,816544498290487,2022,42,19,3009,2,360,3.0,,1,,13.6,743.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,31.0995347,31.0995347,31.0995347,314.37897637536,314.37897637536,314.37897637536,154.36007740030175,154.36007740030175,154.36007740030175
1536618921290487,816544434290487,2022,42,21,3730,3,135,1.0,,1,,10.9,531.0,4,4,,,,,,,,,0.3228113440197287,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:05,6,0,1,,,1,31.0995347,31.0995347,36.813259324290996,407.5283027088,407.5283027088,482.40095018550926,200.0963966300208,200.0963966300208,236.85886654108504
1536620670290487,816544512290487,2022,42,23,3490,2,360,1.0,,1,,22.9,802.0,1,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,124.3981388,124.3981388,124.3981388,4531.714726121856,4531.714726121856,4531.714726121856,2225.0719305258312,2225.0719305258312,2225.0719305258312
1536610116290487,816545069290487,2022,42,25,740,1,90,1.0,,1,,5.1,531.0,2,5,,,,,,,,,0.4780861943024105,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,48.59302296875,48.59302296875,68.15091607012418,1042.59324109668,1042.59324109668,1462.2198852488134,511.9132813784699,511.9132813784699,717.9499636571674
1536610117290487,816545069290487,2022,42,25,740,2,180,1.0,,1,,2.3,931.0,3,4,,,,,,,,,0.38246895544192844,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,43.616586284879475,366.77547243792,366.77547243792,514.3965720093546,180.08675696701872,180.08675696701872,252.56871685659308
1536610118290487,816545069290487,2022,42,25,740,2,180,2.0,,1,,11.7,931.0,3,4,,,,,,,,,0.38246895544192844,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,43.616586284879475,366.77547243792,366.77547243792,514.3965720093546,180.08675696701872,180.08675696701872,252.56871685659308
1536610120290487,816545069290487,2022,42,25,740,3,315,1.0,,1,,1.0,931.0,3,4,,,,,,,,,0.38246895544192844,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,43.616586284879475,366.77547243792,366.77547243792,514.3965720093546,180.08675696701872,180.08675696701872,252.56871685659308
1536610121290487,816545069290487,2022,42,25,740,3,315,2.0,,1,,2.1,802.0,3,4,,,,,,,,,0.38246895544192844,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,43.616586284879475,649.716551175744,649.716551175744,911.2167847022853,319.0108266272903,319.0108266272903,447.40744128882204
1536610119290487,816545069290487,2022,42,25,740,2,360,1.0,,1,,21.0,931.0,3,4,,,,,,,,,0.38246895544192844,,,,,,,,,,2024-01-05 14:36:20,2025-05-19 08:59:31,6,0,1,,,1,31.0995347,31.0995347,43.616586284879475,366.77547243792,366.77547243792,514.3965720093546,180.08675696701872,180.08675696701872,252.56871685659308
1536621473290487,816544965290487,2022,42,27,739,4,45,1.0,,1,,10.8,832.0,4,5,,,,,,,,,0.4545138888888889,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,48.59302296875,48.59302296875,64.79069729166666,725.90978920005,725.90978920005,967.8797189334,356.42170649722453,356.42170649722453,475.2289419962994
1536621472290487,816544965290487,2022,42,27,739,1,90,1.0,,1,,12.0,832.0,3,9,,,,,,,,,0.818125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,157.44139441875,157.44139441875,209.921859225,2519.943982508745,2519.943982508745,3359.92531001166,1237.2924954117939,1237.2924954117939,1649.723327215725
1536621474290487,816544965290487,2022,42,27,739,4,225,1.0,,1,,1.6,832.0,4,8,,,,,,,,,0.7272222222222222,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,124.3981388,124.3981388,165.86418506666666,1858.329060352128,1858.329060352128,2477.772080469504,912.4395686328949,912.4395686328949,1216.5860915105266
1536621475290487,816544965290487,2022,42,27,739,4,225,2.0,,1,,3.2,832.0,4,7,,,,,,,,,0.6363194444444444,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,95.24232501875,95.24232501875,126.98976669166667,1422.783186832098,1422.783186832098,1897.044249109464,698.5865447345601,698.5865447345601,931.4487263127468
1536618778290487,816544416290487,2022,42,27,4606,4,45,1.0,,1,,8.9,541.0,2,10,,,,,,,,,0.6817708333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,194.372091875,194.372091875,194.372091875,5203.263150657,5203.263150657,5203.263150657,2554.802206972587,2554.802206972587,2554.802206972587
1536618771290487,816544416290487,2022,42,27,4606,1,90,1.0,,1,,10.0,132.0,1,14,,,,,,,,,0.9544791666666667,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,380.969300075,380.969300075,380.969300075,10697.617946106,10697.617946106,10697.617946106,5573.458949921226,5573.458949921226,5573.458949921226
1536618772290487,816544416290487,2022,42,27,4606,1,90,2.0,,1,,16.7,132.0,1,6,,,,,,,,,0.4090625,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1964.868602346,1964.868602346,1964.868602346,1023.696541822266,1023.696541822266,1023.696541822266
1536618773290487,816544416290487,2022,42,27,4606,1,90,3.0,,1,,20.8,132.0,1,14,,,,,,,,,0.9544791666666667,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,380.969300075,380.969300075,380.969300075,10697.617946106,10697.617946106,10697.617946106,5573.458949921226,5573.458949921226,5573.458949921226
1536618775290487,816544416290487,2022,42,27,4606,2,180,1.0,,1,,23.1,132.0,2,9,,,,,,,,,0.61359375,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,3713.60165843394,3713.60165843394,3713.60165843394,1934.7864640440828,1934.7864640440828,1934.7864640440828
1536618774290487,816544416290487,2022,42,27,4606,1,270,1.0,,1,,9.5,132.0,2,6,,,,,,,,,0.4090625,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1650.48962597064,1650.48962597064,1650.48962597064,859.9050951307034,859.9050951307034,859.9050951307034
1536618776290487,816544416290487,2022,42,27,4606,3,315,1.0,,1,,4.8,132.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,348.764176916415,348.764176916415,348.764176916415,181.70613617345222,181.70613617345222,181.70613617345222
1536618777290487,816544416290487,2022,42,27,4606,3,315,2.0,,1,,16.7,132.0,2,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:03,6,0,1,,,1,124.3981388,124.3981388,124.3981388,2934.20377950336,2934.20377950336,2934.20377950336,1528.7201691212506,1528.7201691212506,1528.7201691212506
1536619546290487,816544782290487,2022,42,31,1425,4,45,1.0,,1,,3.0,261.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,31.0995347,31.0995347,31.0995347,599.5323516136032,599.5323516136032,599.5323516136032,312.3563551906873,312.3563551906873,312.3563551906873
1536619547290487,816544782290487,2022,42,31,1425,4,45,2.0,,1,,4.4,261.0,2,9,,,,,,,,,0.61359375,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,2863.403014198826,2863.403014198826,2863.403014198826,1491.8329703975883,1491.8329703975883,1491.8329703975883
1536619548290487,816544782290487,2022,42,31,1425,4,45,3.0,,1,,9.8,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
1536619542290487,816544782290487,2022,42,31,1425,3,135,1.0,,1,,6.0,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
1536619543290487,816544782290487,2022,42,31,1425,3,135,2.0,,1,,14.0,261.0,1,16,,,,,,,,,1.0908333333333333,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,497.5925552,497.5925552,497.5925552,11739.920095557887,11739.920095557887,11739.920095557887,6116.49836978566,6116.49836978566,6116.49836978566
1536619544290487,816544782290487,2022,42,31,1425,3,135,3.0,,1,,17.5,261.0,1,15,,,,,,,,,1.02265625,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,437.33720671875,437.33720671875,437.33720671875,10318.289146486424,10318.289146486424,10318.289146486424,5375.828645319428,5375.828645319428,5375.828645319428
1536619545290487,816544782290487,2022,42,31,1425,3,135,4.0,,1,,21.5,261.0,1,15,,,,,,,,,1.02265625,,,,,,,,,,2024-01-05 14:36:20,2025-03-18 13:09:04,6,0,1,,,1,437.33720671875,437.33720671875,437.33720671875,10318.289146486424,10318.289146486424,10318.289146486424,5375.828645319428,5375.828645319428,5375.828645319428
