year,latitude,longitude,estimated_woodchuck_population,VOLCF_AC_UNADJ,wood_chucked_per_woodchuck_lbs,total_wood_chucked_lbs
2098,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2099,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2100,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2101,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2102,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2103,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2104,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2105,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2106,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2107,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2108,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2109,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2110,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2111,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2112,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2113,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2114,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2115,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2116,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2117,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2118,40.1,-75.1,5185.342970016209,518.97348530625,6.300212449024444,32668.762332157505
2018,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2019,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2020,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2021,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2022,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2023,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2024,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2025,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2026,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2027,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2028,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2029,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2030,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2031,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2032,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2033,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2034,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2035,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2036,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2037,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2038,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2039,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2040,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2041,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2042,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2043,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2044,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2045,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2046,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2047,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2048,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2049,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2050,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2051,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2052,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2053,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2054,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2055,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2056,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2057,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2058,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2059,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2060,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2061,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2062,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2063,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2064,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2065,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2066,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2067,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2068,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2069,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2070,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2071,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2072,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2073,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2074,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2075,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2076,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2077,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2078,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2079,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2080,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2081,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2082,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2083,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2084,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2085,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2086,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2087,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2088,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2089,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2090,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2091,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2092,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2093,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2094,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2095,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2096,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2097,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2098,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2099,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2100,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2101,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2102,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2103,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2104,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2105,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2106,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2107,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2108,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2109,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2110,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2111,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2112,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2113,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2114,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2115,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2116,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2117,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2118,40.9,-76.6,118.94933650729337,31.0995347,0.1709359966789578,20.332723390174934
2018,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2019,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2020,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2021,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2022,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2023,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2024,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2025,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2026,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2027,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2028,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2029,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2030,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2031,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2032,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2033,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2034,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2035,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2036,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2037,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2038,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2039,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2040,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2041,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2042,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2043,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2044,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2045,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2046,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2047,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2048,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2049,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2050,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2051,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2052,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2053,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2054,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2055,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2056,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2057,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2058,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2059,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2060,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2061,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2062,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2063,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2064,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2065,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2066,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2067,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2068,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2069,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2070,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2071,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2072,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2073,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2074,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2075,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2076,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2077,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2078,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2079,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2080,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2081,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2082,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2083,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2084,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2085,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2086,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2087,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2088,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2089,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2090,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2091,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2092,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2093,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2094,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2095,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2096,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2097,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2098,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2099,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2100,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2101,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2102,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2103,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2104,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2105,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2106,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2107,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2108,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2109,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2110,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2111,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2112,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2113,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2114,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2115,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2116,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2117,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2118,40.8,-79.4,50.0,785.2632511749999,9.645674098312618,482.2837049156309
2018,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2019,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2020,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2021,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2022,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2023,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2024,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2025,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2026,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2027,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2028,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2029,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2030,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2031,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2032,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2033,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2034,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2035,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2036,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2037,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2038,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2039,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2040,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2041,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2042,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2043,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2044,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2045,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2046,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2047,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2048,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2049,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2050,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2051,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2052,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2053,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2054,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2055,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2056,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2057,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2058,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2059,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2060,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2061,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2062,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2063,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2064,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2065,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2066,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2067,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2068,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2069,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2070,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2071,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2072,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2073,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2074,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2075,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2076,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2077,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2078,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2079,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2080,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2081,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2082,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2083,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2084,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2085,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2086,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2087,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2088,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2089,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2090,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2091,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2092,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2093,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2094,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2095,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2096,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2097,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2098,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2099,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2100,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2101,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2102,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2103,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2104,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2105,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2106,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2107,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2108,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2109,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2110,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2111,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2112,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2113,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2114,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2115,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2116,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2117,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2118,40.4,-77.0,290.3519195705025,79614.808832,1000.0,290351.9195705025
2018,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2019,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2020,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2021,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2022,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2023,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2024,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2025,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2026,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2027,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2028,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2029,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2030,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2031,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2032,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
2033,40.6,-79.6,822.1055409238251,2038.96324376875,25.396205220873732,20878.36103051887
